"REF_DATE","GEO","DGUID","Rates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.21","","","","2"
"2016-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.49","","","","2"
"2017-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.48","","","","2"
"2017-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.45","","","","2"
"2017-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.46","","","","2"
"2017-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.29","","","","2"
"2017-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.19","","","","2"
"2017-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.33","","","","2"
"2017-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.73","","","","2"
"2017-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.73","","","","2"
"2017-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.96","","","","2"
"2017-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.94","","","","2"
"2017-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.80","","","","2"
"2017-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.84","","","","2"
"2018-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.11","","","","2"
"2018-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.23","","","","2"
"2018-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.13","","","","2"
"2018-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.20","","","","2"
"2018-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.32","","","","2"
"2018-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.17","","","","2"
"2018-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.16","","","","2"
"2018-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.29","","","","2"
"2018-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.33","","","","2"
"2018-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.48","","","","2"
"2018-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.38","","","","2"
"2018-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","2.03","","","","2"
"2019-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.92","","","","2"
"2019-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.87","","","","2"
"2019-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.65","","","","2"
"2019-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.65","","","","2"
"2019-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.61","","","","2"
"2019-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.43","","","","2"
"2019-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.48","","","","2"
"2019-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.19","","","","2"
"2019-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.35","","","","2"
"2019-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.44","","","","2"
"2019-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.51","","","","2"
"2019-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.63","","","","2"
"2020-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.53","","","","2"
"2020-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.35","","","","2"
"2020-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.86","","","","2"
"2020-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.55","","","","2"
"2020-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.46","","","","2"
"2020-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.48","","","","2"
"2020-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.43","","","","2"
"2020-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.46","","","","2"
"2020-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.48","","","","2"
"2020-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.51","","","","2"
"2020-11","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.60","","","","2"
"2020-12","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.63","","","","2"
"2021-01","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.67","","","","2"
"2021-02","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","0.88","","","","2"
"2021-03","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.32","","","","2"
"2021-04","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.34","","","","2"
"2021-05","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.33","","","","2"
"2021-06","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.30","","","","2"
"2021-07","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.15","","","","2"
"2021-08","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.11","","","","2"
"2021-09","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.18","","","","2"
"2021-10","Canada","2016A000011124","Government of Canada marketable bonds, average yield, average of Wednesdays: 5-10 year","Percent","239","units","0","v122502","1.62","1.49","","","","2"
